height_level,z,p,T,q,ws,theta,RH,Td
0.0,0.0,101572.43614130435,298.55385636039404,0.020110840086533154,0.0,297.2271167360024,1.0,298.4295239042184
2.0,2.0,101549.44280604005,297.8132600203804,0.015018439182736298,0.7676017562461936,296.5089686059357,0.7827401036510558,293.5846738270797
4.0,4.0,101526.44947077602,297.7854710543027,0.015000802620333707,1.5352035124923873,296.50047488044106,0.782953045238794,293.5617945788407
6.0,6.0,101503.45613551167,297.75768208822467,0.01498319837149762,2.3028052687385827,296.4919831551075,0.7831668658512153,293.5388673025497
8.0,8.0,101480.4628002476,297.72989312214685,0.014965626239958308,3.0704070249847746,296.4834934312577,0.7833815594721929,293.51589160470576
10.0,10.0,101457.46946498321,297.7021041560689,0.014948086030864621,3.838008781230968,296.4750057102176,0.7835971201147816,293.4928670849952
12.0,12.0,101434.47612971897,297.674315189991,0.014930577550766135,3.845658115027796,296.4665199933139,0.7838135418205805,293.4697933360994
14.0,14.0,101411.48279445479,297.64652622391304,0.014913100607594315,3.8533074488246153,296.45803628187304,0.7840308186591081,293.4466699434947
16.0,16.0,101388.4894591906,297.6187372578352,0.014895655010644056,3.8609567826214493,296.4495545772239,0.7842489447271632,293.4234964852438
18.0,18.0,101365.4961239263,297.5909482917574,0.014878240570555167,3.8686061164182695,296.4410748806972,0.7844679141482005,293.4002725317787
20.0,20.0,101342.50278866214,297.5631593256795,0.014860857099294172,3.8762554502151,296.4325971936217,0.7846877210716916,293.37699764567407
22.0,22.0,101319.50945339796,297.5353703596017,0.01484350441013661,3.8839047840119187,296.42412151732975,0.7849083596725013,293.35367138141396
24.0,24.0,101296.51611813379,297.5075813935235,0.014826182317648212,3.89155411780875,296.4156478531546,0.7851298241502515,293.33029328514147
26.0,26.0,101273.52278286933,297.4797924274457,0.014808890637668872,3.8992034516055725,296.4071762024303,0.7853521087286941,293.3068628944055
28.0,28.0,101250.52944760516,297.452003461368,0.014791629187292335,3.9068527854024007,296.39870656649066,0.7855752076550723,293.28337973788933
30.0,30.0,101227.53611234088,297.42421449529,0.014774397784850226,3.914502119199222,296.39023894667275,0.7857991151994994,293.25984333513054
32.0,32.0,101204.54276364064,297.3964187527054,0.014757196849134848,3.922147774244235,296.38176657914516,0.7860241768746016,293.2362558180141
34.0,34.0,101181.5491622343,297.36852914006784,0.014740071216106728,3.9297528752893327,296.37320256546195,0.7862568764058305,293.2126959577423
36.0,36.0,101158.55548758862,297.3407096568933,0.014723088402604279,3.937429221346086,296.36471075545165,0.7864930662498735,293.1891998893701
38.0,38.0,101135.561812943,297.31289017371887,0.014706134762256467,3.9451055674028472,296.35622096323846,0.7867300597045245,293.16564932377946
40.0,40.0,101112.56813829749,297.2850706905449,0.01468921012456047,3.9527819134596065,296.34773319016324,0.786967851451568,293.142043736664
42.0,42.0,101089.57446365179,297.2572512073702,0.014672314320137927,3.960458259516365,296.3392474375658,0.7872064361930233,293.11838259267364
44.0,44.0,101066.58078900613,297.2294317241958,0.014655447180721424,3.9681346055731193,296.33076370678896,0.7874458086505167,293.09466534502565
46.0,46.0,101043.5871143607,297.2016122410213,0.014638608539134557,3.9758109516298763,296.32228199917586,0.787685963564655,293.070891435095
48.0,48.0,101020.59346800741,297.1737668111189,0.014621857071979208,3.9834678411029127,296.31377634365344,0.7879312679320184,293.04715290648954
50.0,50.0,100997.59982481282,297.14591848441916,0.014605140144475434,3.9911225583649026,296.30526981078873,0.7881778329980799,293.0233672154506
52.0,52.0,100974.60618161828,297.1180701577199,0.014588451013129833,3.9987772756268876,296.2967653014047,0.7884251654522079,292.99952344398605
54.0,54.0,100951.61253842362,297.0902218310202,0.014571789515308162,4.006431992888871,296.28826281684763,0.7886732601040773,292.9756209837124
56.0,56.0,100928.6193613283,297.06243315499097,0.01455530411917247,4.014114912891742,296.2798216196919,0.7889272692887795,292.9518726804791
58.0,58.0,100905.62624154867,297.0346479693841,0.01453886227552663,4.021798576286612,296.27138590025066,0.789182759323474,292.92809122560266
60.0,60.0,100882.63316654682,297.00686674899424,0.01452244906929829,4.029489978204443,296.2629561454738,0.789438910943089,292.90425208966474
62.0,62.0,100859.6407571437,296.9791444693385,0.014506083594747712,4.03729640892942,296.25458681790064,0.7896941491362222,292.88037685431215
64.0,64.0,100836.64834774051,296.9514221896825,0.014489745412249703,4.04510283965439,296.24621953780076,0.7899501718058782,292.8564411433534
66.0,66.0,100813.65593833746,296.923699910027,0.014473434363176954,4.052909270379365,296.23785430653305,0.7902069739096256,292.8324442697663
68.0,68.0,100790.66382619951,296.8959289585681,0.014457213887648215,4.0606406018508245,296.22944219984817,0.7904703175566773,292.80846956862405
70.0,70.0,100767.6723329896,296.8681233934737,0.014441095153500089,4.068245375884698,296.2209969931847,0.7907401640493463,292.78452514910833
72.0,72.0,100744.68141865476,296.84032988967175,0.014425020312112801,4.0758058096357255,296.2125654001117,0.7910111674278484,292.7605374124489
74.0,74.0,100721.69121716138,296.8125825576828,0.01440904985679262,4.083313002156598,296.20418142417145,0.791285001572924,292.7365991527465
76.0,76.0,100698.70294502574,296.7849377260182,0.014393138027617066,4.09073734806044,296.19590036188595,0.7915565113975659,292.7128538801854
78.0,78.0,100675.71644302037,296.75744842768864,0.014377118824123169,4.098228679249255,296.1877753957316,0.7918141031286927,292.68897737816604
80.0,80.0,100652.73061025984,296.7303636993501,0.014361249775523745,4.105727984684273,296.18005654595123,0.7920599106445066,292.6651683355407
82.0,82.0,100629.74481561952,296.70332974892835,0.014345419924281668,4.1132293397802435,296.1723905879007,0.7923047676159556,292.64131221817325
84.0,84.0,100606.75927522178,296.6763309118149,0.014329586011999776,4.120749938990485,296.1647616788744,0.7925470556980379,292.61737368079673
86.0,86.0,100583.77514886805,296.64949777049134,0.014313686836062905,4.128327211030817,296.15729944521007,0.7927771690701623,292.5933159351115
88.0,88.0,100560.79209155122,296.62274252376835,0.014297807924962809,4.135953391392035,296.14991638745397,0.7930039814103185,292.56920413937956
90.0,90.0,100537.81018079532,296.5960651223583,0.01428206687280612,4.1435065215061755,296.14261239889413,0.7932339672492272,292.5451848694505
92.0,92.0,100514.8292172859,296.5693995195973,0.01426639871476433,4.15109206843398,296.1353216088899,0.7934667314628212,292.52117233806456
94.0,94.0,100491.84965615129,296.54278370913806,0.014250816476887892,4.158775854354,296.1280816254813,0.7937011887765911,292.4971722228932
96.0,96.0,100468.87204204066,296.5163514684337,0.014235316372108153,4.166432781625115,296.12102577538127,0.7939307310462904,292.4731864456184
98.0,98.0,100445.8976665629,296.49013683813575,0.014219970773547723,4.173900742852072,296.11418702756316,0.7941577456161544,292.44936962694493
100.0,100.0,100422.9264625177,296.46423627748595,0.014204861248017066,4.181404463525699,296.10766195470393,0.7943821408587723,292.4258239668664
102.0,102.0,100399.95681682734,296.4383389576682,0.014189883791803068,4.182726889778393,296.10114110515025,0.7946130895638573,292.40258175826756
104.0,104.0,100376.98902281083,296.41242396485677,0.014174949398859079,4.184243997412383,296.09460330612745,0.7948466780284613,292.37968378384943
106.0,106.0,100354.02346905626,296.3866304617076,0.014160048540354159,4.185896466164975,296.0881874039349,0.795075696278891,292.3567659291728
108.0,108.0,100331.06199465014,296.3611497530348,0.014145241028218613,4.187731117828506,296.082083176413,0.7952942872889576,292.3339385306649
110.0,110.0,100308.10248773958,296.3358463248402,0.014130535636898381,4.189763488245983,296.0761569280995,0.7955094432646252,292.31117509119997
112.0,112.0,100285.14769231055,296.31093846204317,0.014115765464053577,4.191831890170356,296.0706246703776,0.795701356392133,292.28835460065477
114.0,114.0,100262.20016963994,296.28667710943984,0.01410068036846742,4.19384160733926,296.0657352589055,0.7958439213961881,292.26531296669145
116.0,116.0,100239.2565365445,296.26270038079883,0.01408546900952401,4.195911038449537,296.0611297457476,0.7959650148761379,292.24217189697094
118.0,118.0,100216.31898368518,296.23907425996833,0.014070162886641618,4.197984586938553,296.0568722941664,0.7960631989900752,292.2189285561584
120.0,120.0,100193.3885969428,296.21595770886944,0.014054716784000141,4.199960232210121,296.053120988157,0.7961282427626541,292.1955220830214
122.0,122.0,100170.46498128728,296.193193263473,0.014039195554359857,4.201973057571068,296.0497187425094,0.7961713332029001,292.17201701375416
124.0,124.0,100147.54645595756,296.170665001735,0.014023691017672181,4.203841449316486,296.0465511153538,0.7962031881694952,292.148521627969
126.0,126.0,100124.63445584127,296.1486223321342,0.014008057365332484,4.2056033974654765,296.0438663446262,0.7962035646994335,292.12485939737707
128.0,128.0,100101.72844563138,296.12694324321245,0.013992472524182483,4.207291396838836,296.04154293947306,0.7961883451213575,292.10119412794234
130.0,130.0,100078.83000674783,296.1057212160852,0.013976840620453795,4.2090483209995115,296.0396730801938,0.7961476160073259,292.07742313496624
132.0,132.0,100055.94869754971,296.08557163812276,0.013960896991216883,4.210838967436719,296.03886413371714,0.7960367790655077,292.05347084907635
134.0,134.0,100033.08017289227,296.06629605827885,0.013944579796825526,4.212470866816063,296.03892146411255,0.7958618169748617,292.02913620398067
136.0,136.0,100010.21899997417,296.0474822038234,0.01392797905104602,4.214133157120919,296.0394374876061,0.7956476193752867,292.0044687597951
138.0,138.0,99987.36723236085,296.0291311559112,0.013911354375135578,4.215877944722883,296.0404116110479,0.7954088321516327,291.97971522329703
140.0,140.0,99964.52663373375,296.0114044797046,0.01389483018249864,4.217546726098439,296.04200397225304,0.7951447439287478,291.9550166393265
142.0,142.0,99941.69666942785,295.9942883899235,0.013878150092989584,4.219304887872965,296.0442012822441,0.7948414853499457,291.93025935411777
144.0,144.0,99918.87824946443,295.9779938540099,0.013861072677687221,4.220968198789007,296.0472138365376,0.794475172625198,291.9050765891499
146.0,146.0,99896.068207753,295.9620735351341,0.013843895906002565,4.222521021682247,296.050597085161,0.7940842649120874,291.87972510356417
148.0,148.0,99873.26718390173,295.9467761434258,0.013826496044367495,4.22400105908304,296.0545992703462,0.7936497533503786,291.85410568679634
150.0,150.0,99850.4742283204,295.93176141512555,0.013809222074616608,4.225503033786012,296.0588809772297,0.7932078965259803,291.8286917805399
152.0,152.0,99827.69303588248,295.917349805584,0.0137917072452077,4.22684569235277,296.0637595694526,0.7927224335998296,291.8029888122737
154.0,154.0,99804.92019665852,295.90333357588133,0.013774122301478394,4.228142842691035,296.0690302639257,0.7922130798882374,291.7772053103871
156.0,156.0,99782.15846255304,295.88993477971434,0.01375646655228423,4.229470751981285,296.0749128755736,0.7916691688277513,291.7514064808021
158.0,158.0,99759.4042414804,295.87695258836015,0.013738617962534047,4.230727284302773,296.0812096941913,0.7910933915162965,291.7253677117864
160.0,160.0,99736.65853917722,295.8642134656602,0.013720748032991031,4.231894406973542,296.0877463391669,0.7905039009872514,291.6993250415563
162.0,162.0,99713.92040364095,295.8520158824405,0.01370251381640065,4.233117382394226,296.09482213123164,0.7898667891036971,291.6728225903604
164.0,164.0,99691.19071330503,295.8402704969265,0.013684091263314366,4.234391233342455,296.10234705941804,0.7891964294352699,291.6461323803999
166.0,166.0,99668.46899673653,295.8287554417215,0.013665671578237826,4.235711095489667,296.1100996843642,0.788514416049415,291.6195808102408
168.0,168.0,99645.75332985542,295.8174568204933,0.013647383212635584,4.236941867422888,296.1180677789955,0.7878287779984754,291.5931100294142
170.0,170.0,99623.04403179765,295.80672727149437,0.013628840707273876,4.238109484619346,296.1266037705222,0.7871006146973873,291.56635496697464
172.0,172.0,99600.34062312839,295.7962378545404,0.013610232729447646,4.239249345905261,296.1353791793443,0.7863564939134114,291.53945968200014
174.0,174.0,99577.64389336223,295.78604392742847,0.013591469434717679,4.240330108711312,296.14444873790137,0.7855886539344281,291.512312034643
